Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Argentina,ARG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,34.0487067304709,32.5077111131019,30.1386934415596,25.2160967346455,22.9884302060225,19.8802568653612,18.3585987862388,18.5376271806435,17.6214446244036,..,14.7833916560665,15.1977497346311,..,13.630182377837,16.0433753516211,13.5618560304189,13.6516426768522,16.2505279122602,15.6483624533872,16.5116322700598,17.1300773563084,16.6642824266429,16.1297343275958,13.6619163753345,14.3684376958258,14.2140728227831,21.3431768782392,21.7345330075457,13.7828348747865,13.7086097328953,21.4172295393985,22.2314441717013,21.1268023980529,18.3213663046327,17.3318557921569,17.3332165356425,16.2099451316674,15.1944663729121,15.909027608976,14.3058273001867,14.6222549686236,13.0688485780752,11.3939154113224,13.6907954436439,17.0072070919355,21.5360183147688,19.2800870616643
Argentina,ARG,Gross savings (current US$),NY.GNS.ICTR.CD,..,..,..,..,..,..,17422552953.7343,18458203479.9908,26838341677.6766,17462734259.4415,17692338124.4282,15641158356.0261,15477673255.1153,19275259160.2524,20602121164.6331,..,15651527499.0766,16536806032.1209,..,10444771785.6466,22677733023.8287,25729551127.4253,31232090819.9231,38471778478.4785,40285144300,42605253700,46619462700,48802850871.8422,48219558501.997,38734675164.8396,40835638747.9504,38192751717.4513,20857407079.9725,27730432866.9857,22694530662.5484,27244092749.7271,49807322359.7804,63922184458.3508,76385652054.5969,61005841447.7542,73422493893.102,91893464744.282,88503443529.7271,83877274305.6483,83732342205.4387,85083805640.3087,81523796977.3597,84114820503.616,59797535306.7803,61301178247.4903,65569655410.2194,104929322957.573,121998661734.301
Argentina,ARG,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.588557064533234,..,..,..,..,..,..,0.611,0.61736673116684,..,0.602144718170166,..,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.73587740491927,6.60795603425504,6.837877358188,5.70950079036544,6.28900906002225,5.97867249611964,5.92149632785012,7.32639415522164,5.71540643432211,6.32976917437938,6.48369977956918,7.37192799857345,6.52099302139343,5.83614942003836,4.75648611743286,6.27332704995287,6.32405524784407,7.57576406955165,6.21184563577101,6.57938879331971,4.63132240741775,6.07801081056698,8.13279311431564,9.31379991407563,10.6043971410814,10.0910128307854,11.0778716497076,12.7753287418177,12.934446011977,11.5555704475475,11.6360695451767,10.2732473690136,13.370127359396,14.7138051046861,16.8450266849578,17.3053942367662,17.4067852681036,18.2824203070644,18.341772996414,14.4961418494061,16.0371898581987,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177780045,16.3258502050892,14.7057366680037,13.6089274859868,14.9452529001736,15.2982909529659
Argentina,ARG,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,6397858479.29665,7160082049.9684,6811402885.49516,6722205023.57978,7087106326.3448,7216836222.7465,5700500111.0016,7816908932.2723,7411452871.02539,11457697349.2972,16769053807.7234,15387464166.8883,8835486125.91315,8223741299.83684,8610677487.52832,7488023414.45082,8825941665.41822,9839615866.37266,8933579592.45823,7458048127.629,7316351404.64923,13173507666.735,21826389355.7422,25058137515.0363,30353180910.1739,27376556729.9706,32175418245.8577,40821452847.1832,44256140758.4191,39269903517.757,39208026466.9415,33739846877.6181,16849830033.987,23179531291.8337,32479571849.7427,37627009711.9028,41762919036.896,49965275067.2182,56741659099.4596,46291865845.2115,62588647492.181,76376060673.9702,72764799491.1857,75590170049.3954,66912422371.9764,70064879911.7042,74145572745.4628,85700267253.0233,81876889517.2886,66568179534.9415,54279464556.8557,66231808716.3664,77727045072.2731
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,42.278789634459,45.9547284532329,45.581648950747,43.3522399337902,43.5928026239928,50.141323678472,50.8936968299416,47.8061321932459,46.0976480128857,44.0281237970279,41.2196656668996,40.3382267072576,41.1028486443199,41.5563065120102,39.70818793304,39.2761545711593,37.3804348914774,37.8286752699048,38.4866110820983,42.3478130695861,36.0218813478135,32.7225282556322,30.6839549022114,27.338739645861,26.7545586932878,26.3012103355498,26.5925606398683,27.1791508883114,26.7121357626278,26.1936304991129,25.9908360111364,25.2434339827333,30.5577370913046,32.6450990996503,28.816922006834,28.6263140439084,29.2032796652469,27.4152361334783,26.2724599395946,25.2842047993735,25.2587762576722,25.2126976058843,24.4290570649122,24.0058814423072,24.2773944936602,23.153056135905,22.0541072112108,21.782123219335,23.7195923321304,23.1578477391434,22.1805729052757,23.5794730059849,23.4032965023379
Argentina,ARG,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,71710335092.5204,76249072958.1822,78631013039.2615,79264576069.96,84050177434.7076,83133183637.8536,83595112297.5827,90808609667.9668,83239803731.4522,89517254657.8195,88363421591.3349,78940934579.2696,76407419048.4934,80516371512.976,81059282479.7463,74046834313.16,80437271732.8818,83137371510.5053,80184351874.6029,73297509420.8939,69394191297.8103,76810667641.7281,85272709112.5119,89937379582.8031,95519209253.7635,92126904779.4787,97832734759.8314,106022449569.419,108085754207.777,100927786461.202,98712066321.1635,93587440663.1616,82959297869.6097,94707463303.9408,104950392908.948,111808254681.811,121496353134.346,128826650230.193,132784260080.578,124241795959.535,135181158734.066,143063461033.578,139914453094.173,140685653412.771,135815066829.015,137702635919.615,129681238786.156,132667581022.123,128622128322.544,122524467949.996,111148293083.581,128114047696.599,135747520223.781
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.34834280792868,9.42324762172539,7.75115556419001,6.04621868694569,5.62572777894156,5.34743773442615,5.36411380031375,5.88720663318102,6.49389936621435,5.80046925893628,6.04758007684834,6.3119206747939,7.24728815890076,7.53781983762934,6.55846615392808,6.01123358722838,5.25938076500315,5.36772568472051,5.15582342098159,5.36681384363525,4.62267855620475,..
Argentina,ARG,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.39065793279438,3.4083282411034,2.0373378711235,2.2947120724049,3.5914829823368,3.7466847946883,6.9525378630482,7.5810907696508,16.5952652565272,19.9673733621434,0.0673620839581979,2.0130065072791,-0.0175007827835003
Argentina,ARG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.07,59.941,60.685,61.461,61.979,61.495,61.987,62.763,63.072,62.54,62.319,61.662,60.174,61.048,61.94,61.51,61.8,61.117,60.43,60.78,60.19,60.65,60.36,59.96,59.44,59.23,59.02,58.81,59.6,60.29,56.02,60.36,60.222
Argentina,ARG,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5575,14.0875,14.0608333333333,17.1491666666667,24.0091666666667,24.9158333333333,31.2325,26.5808333333333,48.5166666666667,67.2541666666667,29.3875,35.5583333333333,52.3991666666667
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.589,65.541,65.923,66.323,66.563,67.081,67.228,67.861,68.197,68.491,68.564,68.976,68.937,69.267,69.195,69.651,70.119,70.564,71.052,71.425,71.784,72.319,72.43,72.565,73.172,73.133,73.307,73.09,73.474,73.722,73.926,74.186,74.408,74.08,74.855,75.139,75.433,75.006,75.641,75.936,75.721,76.124,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39,..
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,72.6027388443,59.321177696,54.0299451852,57.3360371691,57.2081772545,64.3124607071,62.3900773727,56.1540111724,51.2489921254,47.2111927452,43.4313492561,62.919554688,63.7327209769,65.652303636,66.4512925404,62.5898055119,68.3319895005,68.3319895005,65.046797696,62.1821104454,68.3319895005,67.2256046451,68.1574460316,74.1212699871,79.2003083899,76.7508926724,80.180206954,84.984043189,95.3377891248,96.0770580912,99.4387795988,109.7172076925,114.2013745808,106.9382505007,104.7441527521,100,106.0819485843,103.0075883754,104.24246564,103.3360441909,103.9751808948,113.8988462454,..
Argentina,ARG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.79166666566667E-11,4.52166666566667E-11,4.999999999E-11,4.999999999E-11,4.999999999E-11,3.65749999995E-10,1.39983333333167E-09,4.07633333332833E-09,7.95749999999583E-09,1.31696666666408E-08,1.83715833333225E-08,4.40269166666725E-08,2.59225333333263E-07,1.05299574995841E-06,6.7649116666E-06,6.01809E-05,9.43031666666667E-05,0.000214429833333333,0.000875260416666667,0.0423339608333333,0.487589083333333,0.953554416666667,0.990641666666667,0.998945833333333,0.999008333333333,0.99975,0.9996625,0.9995,0.9995,0.9995,0.9995,0.9995,3.06325666666667,2.90062916666667,2.92330081890332,2.9036575,3.05431333333333,3.09564884920635,3.14416455988456,3.71010683052328,3.8962951544705,4.11013957621326,4.53693436018746,5.45935266465704,8.07527599281334,9.23318552472429,14.7581750873396,16.5627069251411,28.0949916666667,48.1478916666667,70.5391666666667,94.9907416666667,130.61655
Argentina,ARG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.7133512939622,44.8042067728029,44.8953086495753,44.9866686514044,45.0783063912244,45.1702090001211,45.2623901395973,45.354826728298,45.4475368269168,45.5404948671789,45.6337030602372,45.7269016404145,45.8201845405088,45.9121605101483,46.0044729389319,46.0970783197366,46.1899697245243,..,..,..,..,..,..
Argentina,ARG,"Population, total",SP.POP.TOTL,23842803,24223379,24612794,25020588,25449754,25875558,26290257,26713780,27146121,27584134,28024803,28471285,28922762,29377137,29832197,30287112,30748326,31216453,31690792,32165766,32637657,33105763,33568285,34027240,34488696,34946110,35389362,35815971,36233195,36653031,37070774,37480493,37885028,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830
Argentina,ARG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,..,..,1.1,0.9,..,..,..,0.6,1.1,1.2,1.4,2.2,2.7,2.2,2.1,2.4,2.7,4.5,4.9,1.9,1.3,0.9,0.8,0.7,0.6,0.5,0.3,0.3,0.3,0.3,0.3,..,0.3,0.2,0.3,0.3,0.3,0.4,..
Argentina,ARG,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,1.2,1.2,..,..,..,1.1,1.8,2.1,2.1,3.6,4.1,3.6,3.7,4,4.8,7.5,10.5,4.7,3.5,2.6,2.1,1.7,1.6,1.4,0.9,0.7,0.8,0.7,0.7,..,0.7,0.6,0.8,0.9,1,0.8,..
Argentina,ARG,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..,..,..,..,..,..,..,..,1.5,..,..,..,..,..,2.1,2.8,..,..,..,4.5,5,5.5,5.7,8.1,9.2,8.5,9.4,9.7,11.3,14.9,21.8,12.5,9.9,8,6.3,5.5,5.1,4.6,3.7,2.8,2.8,2.6,2.8,..,2.8,2.5,3.1,3.7,4.5,3.4,..
Argentina,ARG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,1.8,2.1,..,..,..,3,4.1,4.9,4.4,7.4,8.3,7.8,8.3,8.9,10.7,15.4,24,12.5,9.6,7.9,5.9,4.9,4.7,4,3.1,2.1,2.3,2,2.1,..,2.1,2.1,2.6,2.9,3.5,2.5,..
Argentina,ARG,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.56602872006595,-7.77340523607891,-6.74819555440488,-5.48583918237899,-11.6006987702161,-1.31470878459509,-7.00603984304116,0.455892832330463,4.56440909873515,12.1039696489828,-7.63108287070969,-12.0621392648759,-10.1858809752161
Argentina,ARG,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.518067419528961,..,0.521346211433411,..,0.182292386889458,..,-0.880716562271118,-0.691475629806519,-0.698035299777985,-0.525074362754822,-0.61456698179245,-0.635693550109863,-0.702629446983337,-0.830836772918701,-0.742940902709961,-0.701964378356934,-0.897686779499054,-0.928134799003601,-1.0661495923996,-0.898022353649139,-0.347571164369583,-0.196299895644188,-0.195977628231049,-0.453079700469971,-0.498344272375107,-0.631172716617584,-0.697565734386444
Argentina,ARG,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3385.12,3768.19,3724.97,4017.86,4231.85,4356.17,4681.53,4478.15,4602.28,4861.52,5552.9,5659.69,6217.93,6802.37,7135.9,7624.35,7753.63,7895.61,8218.57,8305.92,8485.48,8624.13,9090.82,8984.76,9729.75,..,..
Argentina,ARG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.0836525009197,43.1787867210794,43.4334758186795,44.6950283481664,46.176359627142,43.2747682872493,40.9540839979597,44.1066558208208,46.3979525030898,48.1755980563708,52.4268325075777,53.1862535979657,49.3009953094612,49.7853685268061,51.9458352298589,53.0895381715363,54.8191624683246,54.0769662656489,52.5355207001495,48.0360922412516,55.8544476443929,60.5611985052019,63.3252164422299,61.056897614085,61.5907929226228,62.263779670525,61.3509955456509,60.8492831021072,61.5396856144834,63.4877305192171,63.469313441501,65.0812573281962,54.7764456459146,51.0316942508769,47.8369882937827,48.4861459282405,48.7491333682456,49.5083307772744,50.2551922042782,53.3060010032753,51.4951802052167,51.8119007511102,53.6581179163924,53.9190936666216,52.9405434663365,55.8149012843362,56.1222358547004,57.3499373815692,56.3697502721818,55.4388171093669,55.2922037696355,52.5050667473174,53.0224492903165
Argentina,ARG,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,102587710385.436,107665325990.306,108367662462.606,112497806057.54,118415772868.335,119573456054.282,115506178352.778,122490557453.304,120299290352.444,133580735896.65,144839893078.691,141489432243.068,140569038749.054,145991056003.892,148930037580.757,143211407149.667,150567186683.842,155117956161.191,154535321633.881,145977539293.61,143481270368.416,156952124617.026,167847716169.591,180082672363.048,191588211099.424,187095751608.664,197717799168.049,213288187972.354,223315095295.691,218976224590.288,219727513388.341,210173098034.737,189754172217.593,197810815773.999,211414792957.283,230654624320.396,250272786353.948,273019258918.308,287022502498.151,281125224591.535,301056506853.306,320459077624.799,322602157381.203,328763090916.098,323356984479.679,331958726542.68,331929726490.667,340471758378.91,337792005842.401,327481460088.85,292718989804.45,319196009050.077,339062746466.958
Argentina,ARG,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7597133422328,55.6313083973834,63.3071360737013,67.9574743984866,68.4290652388127,66.6754114416636,66.4858381993071,64.5901229233236,64.2134273864804,62.020719494778,60.6705309606875,58.8741488329511,43.4328506232634,44.554503559377,50.0972327851389,..,..,..,..,..,..,..,..,..,66.1069807563342,65.4836002961466,63.7680407913133,64.4033234676676,66.2075976341882,64.1347990408042,75.298681935662,73.8528125432835,..
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.83851314669697,5.00823654744009,5.54792213441138,8.01513800555669,8.12643722809198,8.05435765172309,8.17178777492906,8.69008635554994,9.03052618638845,9.07612433559182,9.62260350188905,9.32489879390056,9.81895834666325,12.5187797002949,13.1007798994386,13.1031756459852,12.8788866954319,12.4482684483004,13.3178463574032,12.3830415594157,12.8530426903255,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.939623860491,9.99239008384335,10.5943975145081,10.8715360069805,11.4844172195763,..
Argentina,ARG,Time to prepare and pay taxes (hours),IC.TAX.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,453,453,453,453,453,453,415,405,405,405,405,359,311.5,311.5,311.5,..,..,..
Argentina,ARG,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,4.78941024014849,8.30383074329545,21.6588137869485,24.2299578683734,10.7348804900406,20.8734731537031,32.9224746722976,43.9256232607729,54.9019990243294,34.0260532688742,13.9801782280832,10.2860670314453,6.16000322420921,5.28019278947026,9.19261969492426,8.4030390081184,6.35865003696774,8.73923466945951,4.9083813702472,9.95883361771427,11.363293246351,16.6852628027786,23.9627378811928,21.3109604188913,16.1779372525899,17.7416235593116,17.4848717291305,17.565336110488,17.3454704990554,16.7610465477656,9.53525023805956,7.07417151932967,8.66192564142805,11.7021633452756,21.471093431729,26.9273167592192,38.1974886724005,35.7492093481234,35.9078088918306,41.2243723341622,32.3798272103176,30.9007681864841,20.325454538875,20.4239839533001,14.4033765244417,21.1488846028631,24.4834910434702,23.8355092849214,15.9896683783995,15.4186965777139,16.0992359417003,..
Argentina,ARG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,681788410,304314527.124964,572449755.175402,1597255505.79734,1889579481.31192,848224746.10848,1983316224.28095,3843942355.42708,5933322541.78131,11626505760.127,9296756057.32018,5006226776.17427,4503960609.47172,2840273965.03204,2590505132.02895,4702644000,4427405700,3733969300,5157480786.56928,3216875257.73386,6222040362.99099,7462543636.08691,11447031156.7334,15499431243.972,16003265688.189,15979453701.6387,19719017351.0624,22424600096.7817,24855741222.2541,26350163486.3723,25152117244.4134,14555552759.6102,10492424818.7375,14157284136.3645,19659591803.9788,28081718501.5579,32022297112.9806,46149456855.7802,46385380206.9801,48006988635.3253,52207549724.0928,46265800525.8807,43223270863.843,30533919650.6264,31410813269.5239,25520565580.4894,38414518491.6132,55314409205.2189,66221501691.4418,44880566052.3703,39403734630.1228,39653498610.7828,44795335171.5152
